GeneID,GSM8245471,GSM8245473,GSM8245474,GSM8245475,GSM8245476,GSM8245477,GSM8245478
8565,355,345,289,827,568,846,653
64766,348,122,301,465,404,359,372
252995,9,4,21,90,15,17,15
105378631,0,1,0,4,4,4,4
3208,11,9,7,36,6,46,16
113452,52,45,46,295,62,414,139
105378632,0,0,0,4,4,0,6
127544,425,57,681,749,827,469,1306
204,660,479,486,1483,907,1268,1341
105378635,0,0,0,0,0,0,0
113451,95,15,53,98,60,108,119
112268224,12,3,4,35,4,28,13
55223,77,24,33,128,55,120,87
149076,213,48,117,284,190,214,316
127550,2,0,7,11,10,3,23
1912,557,182,823,1488,1410,1245,3334
100500853,37,12,47,90,70,72,178
101929464,1,2,6,10,2,6,8
7579,72,44,42,172,51,247,78
114784,62,3,342,152,836,192,1686
105378638,0,0,3,2,2,5,3
127540,1,0,4,1,13,3,26
402779,0,0,8,3,19,3,46
84970,0,0,0,1,0,5,0
105378639,1,0,0,0,0,2,0
105378640,4,26,0,1,0,45,1
105378641,9,126,0,10,0,145,12
693137,2,1,0,2,0,4,0
105378642,7,1,5,15,6,10,17
2709,6,25,8,24,0,36,8
127534,23,27,13,128,2,162,8
2707,33,43,13,299,4,276,34
2701,103,5,19,67,107,56,169
113444,203,122,215,509,286,370,314
58512,22,2,7,10,13,12,14
653160,39,8,28,52,19,65,54
100506144,103,18,113,142,103,70,112
9204,415,119,312,479,300,385,371
79830,226,162,205,479,162,370,148
105378644,0,2,2,1,1,0,0
6421,4330,1693,4268,6412,6024,4594,4999
9202,879,418,850,1197,1113,939,1190
100861513,50,20,42,56,42,37,51
79932,663,272,406,1596,690,1221,930
23154,117,44,106,256,247,208,262
339488,54,10,41,59,84,60,67
105378645,16,1,11,9,19,14,15
5690,336,168,359,852,516,508,689
105378646,1,0,0,0,0,0,0
127703,95,28,120,183,211,136,229
63967,35,93,22,181,29,124,54
192670,474,141,481,665,545,643,782
26523,618,229,485,939,656,708,875
192669,1201,266,882,1576,1351,1002,1297
105378647,11,4,10,13,12,12,15
27285,7,0,7,2,11,4,17
54936,89,38,88,203,125,131,274
1296,258,30,659,354,503,132,1690
27095,167,69,184,329,234,281,280
55700,575,91,314,731,978,529,1410
9967,1585,710,1321,2600,1918,2209,2395
79729,96,29,68,327,119,441,971
55194,78,19,122,126,187,120,294
83931,389,133,240,694,615,694,515
84967,82,25,58,114,105,74,62
127700,47,3,44,40,23,38,93
109616970,9,0,9,5,7,2,12
107984940,1,1,0,2,0,2,2
64960,121,75,101,310,140,223,177
1441,207,30,114,240,330,166,365
107984941,0,0,0,0,1,0,0
105378648,0,0,0,3,0,1,0
2899,6,4,17,8,16,13,114
100422898,0,0,0,0,0,0,0
107984942,1,1,3,1,0,2,2
728431,14,7,16,49,6,48,48
80149,286,51,310,874,958,439,2390
102465438,5,4,2,23,17,10,68
64769,263,123,278,420,271,274,292
100847010,4,1,7,8,6,11,1
105378649,9,4,7,18,14,4,9
79753,202,61,171,361,294,171,327
7802,52,29,69,127,113,38,137
29889,434,174,458,928,871,582,675
284654,98,16,44,30,39,15,195
54955,60,62,52,184,72,109,71
55143,15,84,7,204,6,160,28
284656,29,10,10,266,1,305,39
105378650,0,0,0,0,0,2,0
149175,19,3,13,107,14,201,7
79693,88,29,83,204,117,110,120
127687,59,17,57,158,109,100,109
4520,324,82,255,527,368,376,360
3633,394,150,320,517,468,374,649
105378651,25,12,23,41,33,22,68
10946,581,261,593,769,867,638,728
2275,110,38,240,278,390,102,331
51118,159,91,172,336,255,162,213
5453,0,0,0,1,0,0,2
107985103,0,1,0,1,0,4,1
105378653,1,1,0,1,0,1,4
100500801,0,0,0,0,0,0,0
105378655,0,0,0,1,0,10,0
105378654,0,0,1,1,0,6,0
339442,0,0,1,1,0,1,0
105378657,0,0,1,2,0,2,0
107984943,4,0,1,0,0,1,0
105378656,1,0,2,2,0,1,0
105378658,0,0,0,2,0,1,0
105378660,0,1,1,45,1,0,2
64121,219,112,357,307,344,159,370
100527950,68,38,68,161,85,97,87
26292,58,32,49,129,60,82,69
105378663,3,1,2,2,3,2,4
81025,11,5,15,25,16,11,11
54933,27,5,34,163,24,119,55
105378662,9,0,4,31,10,28,16
79647,480,129,660,1003,783,504,768
4725,250,160,302,719,403,375,598
23499,7453,2161,6452,12648,11423,10517,21824
643314,586,269,480,808,819,1330,1651
105378950,2,0,0,7,7,2,6
353500,95,118,86,513,175,169,214
192217,8,3,11,36,23,22,46
728448,106,49,71,221,188,121,217
8761,1017,434,982,2088,1986,1170,1784
101929516,127,56,125,311,263,150,220
677834,29,15,18,49,49,22,39
26508,151,81,86,333,151,218,425
84618,2,0,0,22,1,1,1
51440,24,4,11,52,7,5,7
10450,205,101,129,365,189,236,271
656,53,22,23,269,36,132,61
64064,9,3,8,44,22,33,39
105378666,0,1,3,7,3,7,4
101929536,0,1,0,1,0,2,1
105378951,8,7,3,8,5,16,7
107985740,4,6,3,7,1,11,1
105378665,2,1,0,4,2,5,1
105378667,0,1,3,7,3,9,1
54802,169,107,216,319,176,290,306
4610,34,16,17,161,16,82,25
105378668,2,1,0,10,2,8,3
84879,122,20,83,561,213,87,2896
105378669,44,0,5,30,4,12,20
10487,1302,433,1412,3203,1767,1591,3127
5538,1089,332,1474,1689,1583,828,1786
105378671,4,1,3,3,0,7,1
6018,773,180,959,829,1489,517,1215
127391,0,0,0,1,0,1,0
10269,309,205,533,775,559,485,485
1298,90,143,42,76,112,125,68
107984945,48,2,24,22,96,6,19
64744,2277,128,1519,1457,3362,524,1239
65243,40,11,54,77,66,100,68
339559,46,27,49,70,43,73,36
105378672,2,3,3,12,5,8,3
64789,53,36,44,96,60,54,63
127396,27,25,31,108,27,32,15
105378673,0,1,0,0,1,2,0
9783,35,11,39,161,16,51,121
105378675,2,0,3,9,0,5,2
105378674,0,1,0,0,0,5,0
100130557,47,24,49,64,28,45,23
4802,241,104,174,393,277,346,221
407034,1,4,2,4,3,1,1
407031,1,0,3,2,4,4,0
9132,11,8,3,41,3,36,17
105378676,0,1,0,0,0,0,1
163732,27,9,7,106,17,32,43
1503,244,213,314,1155,548,503,676
100507178,79,34,59,288,142,167,230
200172,70,38,47,336,180,192,205
22955,411,98,339,658,568,437,1371
100132074,10,2,6,22,4,3,16
101929901,2,0,2,7,1,3,10
105378678,1,0,11,6,1,7,16
1907,0,0,1,4,2,12,75
59269,404,50,460,537,1371,258,1296
2981,0,0,0,0,0,3,2
2980,0,0,1,0,0,30,2
22887,773,236,538,941,771,761,835
284716,29,1,7,108,7,80,16
84217,5,5,5,10,11,5,13
728621,78,36,56,132,57,114,81
79717,166,88,189,351,162,207,141
10465,162,96,122,296,137,283,128
4904,1587,1314,1593,3319,2735,2608,2312
149461,6,0,1,5,39,3,4
64175,196,45,413,490,696,300,1139
79078,98,35,78,188,71,113,76
105378683,7,3,3,12,5,10,1
100129924,7,2,7,7,6,13,3
107984946,2,0,0,3,0,6,0
374969,37,20,39,70,59,37,31
114625,125,60,148,191,179,131,170
51058,39,22,35,104,20,83,50
339539,0,2,0,1,1,1,1
6513,506,553,423,2017,993,1306,2615
440584,4,2,4,14,2,32,21
440585,3,6,4,1,0,5,2
10969,154,125,124,481,272,328,299
102465439,2,1,0,2,3,2,1
149465,18,1,3,214,14,16,30
105378685,7,3,2,158,1,9,8
128218,24,42,11,166,3,150,41
149466,10,30,0,64,1,102,12
7075,252,20,77,303,214,173,362
4352,11,5,7,18,8,18,11
105378687,6,9,0,9,4,9,3
991,21,104,9,242,14,171,59
64834,152,70,154,564,203,444,419
102466723,3,2,0,8,1,5,1
112268225,10,25,8,32,10,39,5
112950,125,62,122,307,187,227,253
107984947,15,6,23,39,14,32,30
23334,1180,279,466,1647,1227,1893,2096
100873952,32,12,18,46,45,45,60
102465440,0,0,0,1,0,1,1
81888,117,22,55,189,125,157,199
5792,1204,921,936,4440,1143,4183,5655
9682,439,196,317,637,430,745,697
100132774,47,10,29,61,27,72,51
6487,151,12,94,193,171,102,265
101929592,3,0,5,12,2,3,5
102464830,2,0,2,4,2,2,5
9048,5,0,0,6,6,12,6
105378688,2,1,1,12,1,20,8
101929609,12,8,14,39,15,56,28
9670,116,79,111,383,225,273,268
1802,93,71,72,327,168,324,166
533,248,107,354,758,643,461,571
8704,120,90,195,409,280,250,432
149473,21,22,20,76,33,143,112
6536,42,29,23,88,38,101,124
107984948,3,3,0,2,0,5,0
128209,6,0,20,9,18,10,155
105378952,0,0,0,0,0,1,5
55929,168,52,85,199,164,199,268
79033,144,68,154,332,215,275,335
100874278,28,13,15,68,36,79,76
106635545,2,0,1,6,5,5,5
55182,226,108,137,414,265,391,313
107984951,0,0,0,1,0,1,0
100847089,0,0,0,0,0,0,0
107984950,94,51,55,180,95,189,128
79639,24,6,17,105,9,45,23
109623472,0,0,1,7,0,3,0
339541,14,2,16,46,22,12,27
105378690,2,1,3,5,1,3,3
26828,56,10,12,8,49,9,14
26830,105,9,36,36,85,11,67
11004,33,77,25,185,23,209,38
109623476,0,0,1,2,0,0,0
6202,4046,3127,4821,5471,5524,3834,3746
26811,6,7,4,12,17,9,23
94161,9,3,10,22,18,11,13
94162,6,2,8,14,18,15,19
94163,4,2,5,25,16,18,18
266675,5,0,3,14,7,15,60
1263,619,52,473,1212,1835,453,2741
343521,242,18,174,610,730,181,1315
149478,262,18,167,616,815,222,1450
107984952,54,7,70,121,183,71,323
8643,73,60,26,71,63,131,163
8891,145,71,83,266,180,169,138
79654,250,101,123,596,309,706,418
7389,256,60,241,473,324,207,572
57643,38,24,15,74,4,205,30
105378691,2,2,1,9,0,13,4
400752,2,2,1,4,0,4,2
84842,14,33,2,35,7,102,17
4595,93,49,47,201,110,269,116
114034,71,31,52,124,71,129,83
10420,87,27,40,120,64,98,42
126661,9,6,3,14,5,28,6
25974,190,148,218,745,228,392,328
5052,525,346,522,1472,546,728,738
10327,338,175,307,908,488,467,578
4678,652,309,440,984,829,997,829
149483,46,15,27,83,24,50,64
60313,865,424,695,1690,851,1612,1107
728963,30,13,29,60,27,58,31
51249,70,75,86,160,77,150,101
3652,187,59,137,308,111,274,144
105378693,1,0,0,1,0,0,0
23139,550,221,441,1506,1021,1678,1121
105378694,46,18,53,107,78,142,46
110117499,241,23,67,184,125,70,25
8503,331,34,93,273,183,125,35
101929626,0,0,0,1,1,0,0
10103,219,79,254,2844,8,1179,245
110117498,1,0,0,0,0,0,0
55624,246,146,198,892,321,682,827
541468,22,8,8,18,32,26,39
8438,60,44,36,190,95,151,102
10489,376,124,395,774,730,503,901
7388,361,302,341,723,400,535,392
387338,257,88,205,396,371,333,337
2166,50,68,30,361,60,385,86
729041,2,1,1,4,0,5,3
101929651,1,0,0,0,0,1,0
127343,0,5,0,1,0,16,0
105378696,0,0,0,0,0,6,0
100507423,53,17,44,54,63,61,55
148930,0,0,0,0,0,6,0
8569,583,117,532,643,875,541,665
148932,315,30,172,419,414,213,310
105378697,1,0,2,1,0,2,1
64756,158,102,154,382,165,178,205
374973,4,5,7,12,11,17,25
100130197,64,21,59,91,63,82,77
9813,1435,426,1206,2023,1368,1645,1651
105378698,15,8,25,39,15,44,23
105378699,0,0,0,2,0,1,1
1580,107,0,9,25,3,9,13
163720,49,0,3,7,1,5,5
1579,20,0,2,1936,2,4,3
260293,51,0,9,95,10,75,14
199974,20,2,2,28,1,9,12
284541,5,4,2,491,1,28,16
105378701,1,6,5,10,2,30,12
100874253,2,0,0,1,1,9,5
10158,59,24,31,344,20,719,290
6886,74,8,33,153,65,24,43
6491,41,100,39,329,37,259,60
51727,1057,401,1065,2868,1043,1295,979
102724077,14,8,8,27,11,28,12
2301,0,2,0,0,1,5,1
84793,9,23,4,24,6,73,17
2306,4,3,0,4,4,14,5
107984953,0,0,0,0,0,3,0
388630,52,21,98,155,109,62,1070
105379778,7,3,10,21,6,13,598
391037,0,4,6,6,6,12,219
200010,91,28,45,95,109,153,301
54558,340,55,263,373,338,203,406
84871,11,4,9,77,3,8,17
79656,29,12,29,34,51,10,46
105378706,0,0,0,4,0,0,2
101929721,0,0,0,0,0,0,1
100874313,0,0,1,16,0,2,2
107984954,2,0,1,9,0,4,1
105378708,0,0,0,0,0,2,0
1996,4,2,1,2,3,19,3
105378709,0,0,0,1,0,2,0
107984955,0,0,0,1,0,2,0
105378711,0,0,0,0,0,2,0
105378710,0,0,0,0,0,3,0
105378712,0,1,0,1,0,9,0
63950,2,0,0,3,1,35,6
105378714,0,1,1,0,0,0,1
11124,432,163,343,810,452,491,589
105378715,73,25,58,111,59,80,93
112268262,4,5,5,34,7,17,9
1031,104,20,58,81,40,14,53
100616189,0,0,0,0,0,0,0
102466656,0,0,0,0,0,0,0
284546,3,0,0,0,0,0,0
105378716,1,1,0,1,0,6,0
26994,583,184,706,841,728,338,725
22996,61,30,31,511,57,177,115
105378717,2,1,0,20,0,15,3
102724097,2,0,1,12,0,2,3
2060,2033,491,2069,1835,2223,1218,1788
105378720,32,34,37,113,38,114,49
441884,4,9,0,41,2,41,3
105378719,9,1,6,28,11,16,25
114883,848,306,1012,1313,993,537,1917
4898,1306,410,1054,1984,1600,1419,1547
105378721,60,18,61,114,88,58,97
100313892,11,4,3,11,13,18,14
5865,30,97,158,1117,88,170,264
51060,291,148,342,657,428,387,375
112970,23,13,27,46,55,28,31
104355143,9,4,2,13,5,11,11
91408,417,157,474,612,440,280,327
107984956,0,0,0,0,0,1,0
9372,458,175,303,820,407,363,713
200014,521,117,308,821,631,797,1140
4998,23,59,10,71,7,61,29
84950,363,146,302,623,346,350,358
23318,1260,317,757,1119,884,487,1062
105378723,21,9,18,40,19,11,27
2882,51,3,81,141,190,25,154
348378,93,0,23,77,46,12,15
65260,170,75,131,360,176,172,103
79699,693,222,633,1098,733,553,656
440590,16,0,5,38,13,7,1
55268,698,129,310,2363,418,866,920
6342,654,309,583,2492,654,614,649
127435,909,197,468,729,1530,272,224
6512,36,87,16,58,48,28,5
105378724,0,0,0,0,0,2,1
1376,126,126,82,412,75,193,89
54987,171,59,129,245,174,139,167
4116,74,61,96,187,116,84,108
100507564,5,5,5,11,3,7,10
7804,86,158,60,284,88,310,305
105378728,12,16,3,26,10,30,30
105378726,42,75,21,125,35,130,171
105378732,3,2,1,1,0,0,0
105378731,6,5,3,1,1,2,1
105378730,9,4,4,2,3,1,0
107984957,17,1,4,10,5,4,1
163742,0,1,0,0,0,0,0
105378733,0,0,0,0,0,0,0
63948,0,0,0,1,0,1,0
148979,9,3,3,63,8,25,2
55706,163,224,171,534,163,367,190
54432,138,38,109,234,150,196,139
1733,15,4,15,132,11,13,12
51668,109,32,83,114,77,88,108
115353,92,61,112,214,184,188,291
388633,0,0,1,1,0,4,0
9528,1473,302,1258,2332,1548,1046,1500
127428,111,49,71,169,77,193,57
100616315,0,0,0,0,0,0,0
200008,1,3,0,7,1,6,0
606495,69,43,39,117,37,138,58
51253,149,129,123,497,194,313,287
23648,217,190,137,595,300,478,362
619518,57,14,24,94,49,100,71
105378735,0,0,0,1,0,2,0
105378734,0,0,0,0,0,2,0
26027,127,134,95,228,160,1491,532
338094,14,15,11,62,6,136,30
100527960,76,39,69,164,102,421,229
374977,23,14,18,41,40,322,149
7268,53,26,54,127,68,109,97
25973,6,20,16,51,10,49,24
55001,39,55,14,222,11,386,49
163747,3,14,3,8,0,13,3
1718,203,431,103,3294,189,1322,1389
107984958,0,2,0,18,1,11,10
107985760,0,0,0,0,0,0,0
105378736,0,0,0,0,0,2,0
199964,1,3,2,12,0,21,4
7809,0,0,0,2,1,9,0
255738,6,106,15,289,1,361,58
23358,2152,669,1553,2599,1721,2290,2178
100507634,4,1,3,2,6,4,4
109729135,3,0,0,0,0,1,0
100616272,0,0,0,0,0,2,0
105378740,0,0,0,0,0,0,0
105378739,0,0,0,0,0,1,0
105378738,0,0,0,0,0,1,0
105378737,0,0,1,1,0,9,1
105378741,2,1,0,4,0,1,0
105378744,4,4,2,51,10,6,9
8613,844,295,331,1337,477,208,269
101929935,0,1,0,2,0,0,1
5563,64,22,67,539,42,17,406
199920,0,1,1,280,0,4,417
731,0,0,0,1387,0,6,0
732,0,0,0,1406,0,1,1
105378745,0,0,0,6,0,0,1
112267900,0,0,9,105,6,2,63
1600,8,0,28,53,40,12,348
105378748,0,0,3,7,4,1,34
105378747,1,1,8,7,6,12,64
101926890,2,1,1,0,0,0,0
105378746,1,0,1,4,1,10,2
107984960,145,50,36,134,34,86,40
115209,292,69,173,351,151,174,101
4070,17,156,52,2119,23,248,38
114803,976,407,871,1499,1039,1277,1160
112268263,8,3,2,26,1,4,14
105378751,7,3,7,52,3,12,24
3725,3568,453,935,5808,6988,2375,6856
100131060,2,3,3,4,2,2,2
101926907,36,22,12,54,12,37,17
107984961,2,3,1,0,2,7,1
105378753,9,3,4,9,5,5,13
101926925,2,1,2,4,3,2,15
729467,0,0,0,30,1,3,5
105378756,13,4,18,26,4,12,18
55277,163,97,141,767,119,286,154
100616409,0,0,0,2,0,1,0
101926944,2,1,4,11,3,4,8
105378758,1,3,0,3,0,5,4
51361,177,275,48,788,42,421,292
1573,13,38,8,318,3,157,26
127795,1,0,0,3,0,0,0
105378760,0,0,0,1,0,1,0
107984963,0,0,0,0,0,1,0
105378761,0,0,0,1,0,3,0
107984962,0,0,0,0,1,4,0
107985379,0,0,0,0,0,0,0
105378763,3,48,0,63,3,244,10
101926964,7,29,3,4,3,33,10
105378764,2,1,0,3,2,7,3
100996570,3,2,4,3,1,3,1
4774,1784,451,1257,1735,1232,1022,788
645030,44,10,13,45,11,39,13
105378766,0,1,0,2,1,3,0
107984964,0,0,0,0,0,1,0
414927,3,1,0,2,1,2,0
83941,146,65,171,260,152,161,175
10207,667,743,469,2323,315,3379,1283
113219465,4,1,2,6,0,9,2
107984965,19,32,12,55,8,84,37
100422902,0,0,0,0,0,1,1
100422946,0,0,0,0,0,1,1
54596,25,3,14,489,1,8,406
163782,90,0,20,174,2,144,10
105378768,0,1,0,2,1,5,1
7398,405,202,396,711,343,378,291
85440,515,244,734,1113,677,847,969
27329,38,19,42,748,33,45,54
84938,163,49,111,150,124,109,86
105378769,0,0,0,1,0,0,0
199899,0,0,0,0,0,5,0
105378770,0,0,0,2,0,1,0
100996301,0,0,0,1,0,1,0
27022,0,0,0,1,0,1,0
102464823,0,0,0,0,0,0,0
29929,140,48,82,216,74,141,77
23421,99,56,159,121,62,110,104
102724319,2,6,6,14,1,6,11
84455,69,35,56,337,42,80,75
79469,17,6,13,104,4,15,20
5236,334,133,554,1250,738,273,1847
105378771,2,0,2,9,0,2,4
4919,337,22,1305,261,1755,104,1333
105378772,13,0,21,9,52,5,35
101927034,39,2,100,47,296,22,149
105378773,3,0,4,0,18,5,4
148581,1,0,3,0,17,7,1
105378774,0,0,0,0,0,0,0
107984966,0,2,1,0,1,3,1
57685,221,225,80,136,77,169,167
100616338,0,0,0,1,1,2,0
55225,221,110,198,591,185,356,275
3716,2704,510,2262,3343,3347,2040,3529
101927084,53,14,25,44,25,75,35
100500854,4,4,6,13,10,7,10
406893,4,0,4,5,2,0,2
205,179,93,353,832,580,134,990
9829,26,12,23,28,18,21,94
102724416,18,1,19,18,13,29,67
112268227,6,4,6,9,7,11,39
3953,1136,59,448,1510,215,214,214
54741,824,227,1057,1165,929,643,1178
5142,1191,24,676,678,1537,129,758
101927139,1,0,17,1,4,1,0
105378776,1,0,0,2,0,0,1
84251,53,15,74,351,36,297,312
100422871,3,1,6,6,1,4,13
200132,12,1,3,13,14,0,7
10022,0,0,0,0,0,0,0
79819,45,19,77,69,51,45,49
57708,1015,257,1096,1296,1017,689,885
23169,374,84,443,1260,438,557,457
400757,1,1,0,0,2,1,0
149233,6,1,0,6,3,20,1
3595,105,4,45,100,134,57,56
105378779,11,0,3,8,15,9,8
26135,1754,1059,1896,3342,2544,2519,2022
102724481,0,0,0,8,0,2,0
105378780,0,0,2,2,0,0,0
1647,449,66,408,332,828,111,771
55970,889,354,1398,1708,1591,1246,2242
105378781,31,8,24,78,64,70,98
100289178,32,18,25,48,35,82,35
9077,12,22,34,44,28,21,199
79971,320,178,446,662,483,742,422
100302279,3,2,1,6,2,1,3
105378782,0,1,0,0,0,4,0
6121,0,16,0,1,4,5,2
55635,9,108,8,116,12,104,26
101927220,0,1,0,0,0,3,0
107984967,0,0,0,0,0,0,0
105378783,0,3,0,0,0,2,0
105378785,0,0,0,0,0,1,0
105378787,0,0,0,0,0,1,0
105378786,0,0,0,0,0,0,0
105378788,0,0,0,0,0,2,0
105378789,0,1,0,7,0,6,0
105378790,0,1,0,6,0,0,0
57554,7,2,10,46,15,32,5
5301,0,0,0,0,0,3,0
105378792,0,1,0,5,0,4,1
55631,242,79,254,393,207,172,209
9295,2801,741,2764,3852,3003,2592,4051
81573,395,140,407,566,423,397,453
11147,42,23,38,80,55,78,81
102724548,2,8,4,8,0,2,1
1491,56,37,39,226,70,77,45
105378793,0,1,0,2,0,4,0
105378794,0,0,0,0,0,0,0
101927244,2,0,3,3,2,2,18
102724572,5,0,3,1,9,1,28
5733,363,25,281,137,271,96,521
107985517,23,3,5,9,14,15,55
100132618,165,35,114,160,149,159,242
9406,1088,380,863,1323,907,1074,1299
406962,13,9,31,48,28,11,28
100852410,2,4,4,8,6,7,4
105378795,1,5,0,2,0,4,1
257194,457,23,79,229,25,72,28
100852409,5,0,2,3,0,2,0
105378797,4,2,2,8,1,5,2
105378796,9,2,11,10,2,10,4
105378798,13,4,0,59,0,10,0
339468,2,0,0,3,0,1,0
105378799,1,0,0,8,0,0,0
105378800,0,0,0,0,0,1,0
101927295,0,0,0,1,0,2,0
105378801,0,0,0,0,0,1,0
107985391,0,0,0,0,0,2,0
105378802,0,0,0,0,0,1,0
109729166,0,0,0,0,0,0,0
127255,2,0,0,1,3,6,3
100526835,21,3,29,26,26,33,22
8790,135,50,141,178,105,169,100
51086,12,1,15,9,14,11,11
105378805,1,0,2,0,1,5,0
105378803,0,0,1,1,2,10,0
127254,5,0,1,1,0,15,2
101927320,0,0,0,0,0,2,0
1429,170,72,177,563,132,156,139
127253,141,77,165,248,159,100,106
431707,1,0,0,0,0,4,0
204962,58,61,17,74,57,279,36
34,310,162,270,755,290,140,283
1744,33,15,18,71,22,48,51
5876,398,301,441,732,481,694,605
692085,7,15,14,38,6,35,19
26805,24,19,37,53,23,33,38
26804,19,14,28,27,32,27,36
4438,4,3,2,13,7,9,9
127247,0,0,0,3,0,1,1
105378806,0,0,1,0,0,1,0
101927342,0,0,0,1,0,0,0
256435,158,19,90,166,130,51,107
105378807,28,1,11,34,18,12,11
110806286,0,0,0,0,0,1,0
81849,49,20,485,131,366,51,512
102466995,0,0,2,2,2,0,4
10026,269,81,389,391,328,138,278
105378808,1,1,1,3,0,8,0
26289,12,4,19,48,23,14,9
26009,701,282,561,1034,564,779,566
23032,889,269,787,1161,823,965,1097
374986,363,68,433,543,385,314,426
374987,28,9,80,44,68,21,55
91624,698,281,1386,1390,1107,487,806
8880,1259,552,1147,1835,1472,1528,1802
11080,311,81,1491,615,983,138,1104
54810,66,94,31,113,62,203,62
107984997,2,7,0,15,2,19,7
149047,2,0,0,11,0,1,0
5737,150,4,183,119,110,14,76
10964,393,31,558,285,431,186,451
10561,384,38,579,291,436,227,486
64123,476,50,244,446,312,123,209
107984998,15,1,10,21,7,9,31
105378810,1,0,1,0,0,2,0
105378812,0,0,0,0,0,0,0
105378811,0,0,0,0,0,4,0
107983999,0,0,0,1,0,3,0
101927412,29,1,17,10,3,0,1
105378813,0,0,0,0,0,0,0
107985018,0,0,0,0,0,1,0
23266,634,178,677,871,718,166,412
101927434,0,0,0,3,1,2,0
105378814,0,1,0,1,0,3,0
107985396,0,0,0,0,0,0,0
103283057,7,0,4,13,2,9,1
101927498,1,0,1,0,0,1,0
107985037,5,3,10,19,6,24,5
105378816,9,6,10,5,7,7,8
101927542,6,0,1,2,1,1,1
107985043,5,0,6,14,8,7,6
101927587,16,0,13,29,8,1,7
101927560,9,1,3,28,2,9,2
107985041,15,4,6,13,1,2,8
79739,131,54,146,216,141,53,190
5567,750,103,645,857,777,399,354
107985046,38,12,34,55,17,41,36
112268230,0,0,0,2,0,16,0
148418,10,20,10,23,2,36,8
391051,0,1,0,3,0,6,1
58511,1,0,2,6,2,3,0
80135,148,96,216,325,230,165,197
2787,160,85,263,367,364,257,297
100505741,98,21,81,111,87,57,65
1486,284,75,338,371,357,174,212
105378819,4,2,13,11,8,2,6
103695366,0,0,1,0,5,0,0
439927,0,0,0,2,0,6,0
117178,130,124,364,333,333,189,439
102724892,0,0,0,0,0,2,0
23566,1,3,5,3,8,2,1
255231,500,302,209,220,226,134,85
55283,66,144,56,22,52,76,19
126820,4,2,9,6,6,8,6
100616481,0,0,0,0,1,0,0
84144,92,55,155,323,91,245,79
105378821,0,0,0,1,1,1,0
148423,303,150,351,577,377,541,485
8915,273,63,386,940,335,376,426
646626,14,9,17,73,30,28,32
23576,293,524,693,1484,800,822,594
107985054,167,19,359,145,302,37,157
3491,7656,323,5036,3503,10556,2561,4901
107985057,10,6,12,41,10,19,9
112268231,4,2,2,13,5,7,5
54680,287,150,314,436,262,391,214
105378823,3,0,3,1,4,2,0
255631,229,5,518,234,551,164,236
105378824,4,2,2,4,17,6,12
105378825,10,1,9,8,34,12,29
57489,573,79,744,802,801,693,1047
102465842,4,0,6,0,4,2,1
9635,2,0,8,7,11,4,4
1179,19,0,162,168,0,15,312
105378827,0,0,0,1,0,2,0
105378826,0,0,0,1,1,0,1
22802,1,2,0,5,2,10,2
105378828,16,6,11,12,9,10,18
9629,8,8,3,11,11,1,1
51100,1494,236,2225,1764,2604,1082,3924
105378831,0,0,0,0,1,0,0
9403,665,209,806,997,913,513,976
9653,505,237,1212,584,1658,446,1528
339524,51,7,47,34,29,37,44
101927844,0,0,0,1,1,2,0
8543,403,66,341,451,277,254,447
100505768,6,0,2,3,2,4,1
105378833,21,3,12,8,9,27,19
105378834,5,0,1,4,6,13,3
107985408,0,0,0,0,0,1,15
105378835,0,0,0,0,0,1,15
107985518,0,0,0,0,0,1,0
107985519,0,0,0,0,0,3,0
101927871,0,1,0,2,0,0,0
105378836,0,0,0,3,0,1,0
105378839,1,0,0,2,0,2,0
101927891,4,2,8,8,0,2,4
105378838,3,0,1,10,1,6,1
5586,971,347,817,1578,812,744,986
2959,223,55,192,347,230,169,182
56267,167,69,194,332,261,192,171
494115,256,73,273,516,250,198,229
2635,266,117,458,668,365,699,141
105378841,22,2,13,34,6,17,8
2633,606,79,571,683,748,236,463
2634,562,91,479,694,617,437,602
112268267,315,38,231,322,279,168,261
105378842,6,4,0,41,1,3,0
388646,1,2,0,99,1,3,0
115361,390,32,219,246,190,87,170
107985076,4,0,1,1,3,1,1
105378843,0,0,0,0,0,0,0
115362,218,4,210,154,214,59,70
729930,0,0,0,1,0,2,0
